image_path,image_id,category_id,label,class_idx,split
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\bdb98e0e-c534-4e2d-9310-3fcfdbae4155.jpg,1837287,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\48b2e6e7-96d7-4447-b9b3-93aec0c9ba28.jpg,1951404,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\655bc782-1cfb-4824-8a02-0d297b9784e6.jpg,414733,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\b9210a03-bf06-4ffb-91cf-04c4d95d9982.jpg,165710,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\8c7ea17f-6903-421a-ba2e-f7ebdc4d912f.jpg,783745,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\ab746cd7-26c9-4820-a03d-2f2b2b750665.jpg,510698,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\2cbf7532-7e84-49ee-a89c-eef82f77fdb3.jpg,598868,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\3c6cc91f-9844-4954-86eb-745c00bbcfa7.jpg,264468,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\107e4afe-07e2-4e1a-be0b-676a6fc048aa.jpg,670622,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\1559dbfd-20e3-4217-a18f-0865328b6f3e.jpg,118961,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\597e124b-78f9-4a3c-bfe1-5502e5a28265.jpg,2638950,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\47da1055-e7f7-4768-9e8e-e2f8f8774cb2.jpg,2074712,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\9c04407c-ff97-46c6-92cd-c5cfcdab622d.jpg,1787227,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\15bf0bcb-f765-4e21-8421-a513d7764e64.jpg,182503,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\d6fa045a-9e69-4c00-a604-0badcbed2767.jpg,1810341,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\af16a9c2-514f-4f07-a3ea-8147a3b2b388.jpg,1902371,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\89619dd7-5815-402c-91b7-72f1cff151f1.jpg,472186,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\c444d69a-6208-41ed-b885-640dca1f4afb.jpg,104642,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\ef57e99f-d546-4b23-8f63-f0f5245c2367.jpg,1171573,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\1fd9c21a-a419-4e88-b838-fc4fab1dbc2f.jpg,2280419,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\e40e5dfc-b301-4561-b719-5a6cb031ce7a.jpg,351367,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\fed39b2d-b67e-49c3-8f82-0b6d16291ca5.jpg,411099,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\77118599-99c8-49df-8bc0-a22f03b65282.jpg,267563,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\fe99d7a0-cd9f-45b0-8474-cecce74097c6.jpg,410903,70,Dolomedes triton,3,train
data\raw\train_mini\00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton\bce133a6-7a0f-4114-ac48-a9f6de420397.jpg,1321208,70,Dolomedes triton,3,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\29eecbb0-c486-4639-8b52-8adb1cafeb11.jpg,851683,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\965337e6-e682-4b0a-84fc-5ac1e0aa7b5a.jpg,533798,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\ef94f40b-a36f-496d-aebb-fa46b4a44b4b.jpg,627824,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\d03cb6c9-cc53-4342-b6ab-f03dfe904633.jpg,1714177,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\cbebcedc-6756-46d4-aaf6-7a0945128da0.jpg,1522867,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\45f6e188-a200-4225-8a6e-f5af801bfdb2.jpg,1368993,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\bb8bc6c9-fb70-4791-8ead-9246f43b49ef.jpg,635079,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\74fdefe5-27bf-44b3-b55c-e35d16176869.jpg,14417,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\3c0609cc-7139-4bc2-a16a-ba7319572807.jpg,834577,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\59dfbcc9-a46f-4331-828b-b9f7a798282d.jpg,1747463,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\e4cdf66d-bd52-4f99-aacb-f77391a34513.jpg,1597746,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\7fe36e29-0cab-4a0b-94ca-83cded1a69ff.jpg,1813166,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\cb0d5a57-56dd-4aa2-b329-19bd22a029bf.jpg,1132775,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\5ad931b6-27ac-4364-8bac-00ec27b988e4.jpg,1714325,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\75f1e0a0-aa7c-4dc5-9863-5185cccf7c4b.jpg,1009145,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\addbf6f7-54eb-40e3-8028-6f10e9fa44b2.jpg,2625457,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\af9482de-b90a-4851-a0c8-7d05e192f7e8.jpg,706763,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\32434b88-bd86-454a-bc34-107f155eb644.jpg,1817583,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\f00f11c9-8535-47fd-8b71-4fa039f8a627.jpg,667741,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\e242a655-8ee5-46b9-ae42-e205b3f49038.jpg,619892,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\ea92825a-065d-4d08-91b2-b8f7cd59a068.jpg,1497841,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\dd8d1edb-7195-4fbd-bfcc-60639923fe95.jpg,447655,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\de49ca99-b065-4795-a784-337e2c5dbea5.jpg,1171417,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\ed9ac7e9-8140-438e-af75-4cc4eac93d0c.jpg,1579270,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\1db6ed83-5e79-4b70-bc03-831bda033ce4.jpg,99222,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\92b6e58c-e09e-40bf-8f6a-e584541bf75d.jpg,1631374,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\4d2978bc-6232-486f-9687-f2a02fdb067b.jpg,1651421,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\cddd97e2-d348-4f22-994d-307a5899cd42.jpg,119127,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\126fc562-b6fd-4076-8886-d27362b1d4b6.jpg,1175145,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\2198dd51-6ee7-44b2-bdda-2f59ab204ce2.jpg,1533755,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\e6ec7890-e683-444c-b3f3-1bbc014ea65f.jpg,900526,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\e51ae1eb-e71a-4b8c-9885-52a8e22bf3e1.jpg,57731,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\6afd7def-cf08-402f-a9a3-a1e3dfb9cba8.jpg,1623500,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\d3547632-0517-4779-ac3a-70b1b3d08c01.jpg,262997,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\e2253e35-2fb8-44ba-8f73-739283ce948e.jpg,854483,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\04bfa910-1bdc-4167-bb7a-a54acd4b9cdd.jpg,1792163,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\511a2e53-5240-449a-9184-d5039e1d7f87.jpg,682595,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\6401088d-63c2-423a-9157-29cf942a17b6.jpg,895764,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\f8477fa5-426e-46eb-939b-024538da0547.jpg,1203749,83,Lyssomanes viridis,4,train
data\raw\train_mini\00083_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Lyssomanes_viridis\ef51a77e-f27e-4dbe-8a9b-d82fb1f76832.jpg,1839173,83,Lyssomanes viridis,4,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\36209d2d-19d1-44b4-8fd5-068c62cffe87.jpg,1802915,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\e683a16b-452b-4524-9e9d-aa40a569fd22.jpg,1773917,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\8f1d24a9-58d2-4800-88e9-69503352c6cd.jpg,899863,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\aeda818f-0c28-40af-a3c6-5ba2a20424a4.jpg,1068886,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\5cace0b1-3921-4669-8b72-a1bd47fd568e.jpg,953796,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\1818ee8a-84ca-4850-8c4c-92ef673ae59a.jpg,507241,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\22607a38-726b-4d3a-a215-dd1dac9fe3b9.jpg,1002371,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\5e3a29f2-f6ed-469a-aad7-7ab0f9e9f52f.jpg,1928329,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\5ff3dd30-f271-482c-96f2-e297a85435b9.jpg,1959204,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\3c959a1c-db80-45a8-a75a-f9680bd94d85.jpg,872010,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\a8d1a8f6-579a-4e9c-ae14-c8f9ca0e3b00.jpg,1757695,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\7475cf83-8d32-4d69-8c0c-1a55bc3464a8.jpg,1162534,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\2604603f-668c-4449-8197-f3687c2ba04c.jpg,1121350,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\1b8473cf-a624-4569-880c-1fab3492066d.jpg,831367,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\fedfa311-15a5-48ab-b8fd-55c1edabbd39.jpg,1536379,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\4c954ada-34eb-46f9-a3eb-2a6f3c4cbfae.jpg,464050,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\2d33d43e-a124-45ab-9b66-c1a2ebd5fe51.jpg,1942331,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\482d9bbd-5b3b-475f-ae1f-f95fd19f673d.jpg,415858,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\13e904cd-3527-47d6-8732-38dce8bc52c2.jpg,112358,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\f8cdbdf2-f470-46c8-9312-0d16bf2653b9.jpg,1828431,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\7fdde1b6-eb95-4fd2-aac5-f01ee055d2f7.jpg,1831878,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\bf7c1fe0-6639-4b28-9e0d-14a964eaee3b.jpg,1982837,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\a4cb1ccc-6832-4b0a-923e-42c26a0ab3c3.jpg,1926589,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\883003f2-981f-404e-ac55-ec1168643ba5.jpg,1644622,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\20b112aa-9cb0-4100-b35a-320883586555.jpg,1819209,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\78826c8c-b840-41ee-96fa-18fbde819bf5.jpg,1973839,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\d5ee6f71-682f-41d0-9875-8d330e1c82ab.jpg,84006,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\2d0eb1bb-6b8e-4ade-9e3f-ca90ff753434.jpg,1713102,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\4eb7751a-e994-4703-a383-65218dc584f2.jpg,1215614,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\b492467f-b0bc-4a99-8740-5758351038e7.jpg,1816515,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\06dea3e3-41b0-4c35-9006-669dc939f48e.jpg,864804,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\23e6e48e-e289-4cbe-b7f6-17ced7a288d7.jpg,1871699,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\ceedff7e-b893-4ed4-a69d-695be69853b8.jpg,1097239,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\bf6f6fda-4ab5-441c-b288-8987165f3639.jpg,1549778,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\4caab0ab-6186-454e-91a6-a0934712015e.jpg,2075033,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\776f7bc2-0a3d-4711-a31f-852f70ee5a24.jpg,1637693,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\743b3d97-ba68-4369-a7a4-2b6a215ba5b6.jpg,1985163,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\1b4f90d8-a2a0-4f48-8247-6452ae591c22.jpg,1082335,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\4c8f589e-ab6f-48a9-9668-eba519f37f84.jpg,853863,89,Naphrys pulex,5,train
data\raw\train_mini\00089_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Naphrys_pulex\830361c9-a941-41c8-9ffc-f78e4212ecac.jpg,817359,89,Naphrys pulex,5,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\fb34e21c-4f96-4fef-98d1-8d17ce003e78.jpg,2300790,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\c0c8bab1-de75-4848-8848-82ee7a712cb5.jpg,1101596,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\5e79e0e3-d9b6-4c87-a746-6ef66366a73a.jpg,628532,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\8f5113bd-43da-4747-9be2-ffe59912a1b7.jpg,2083217,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\68305f65-2a74-40fd-b42c-6cf7eb14dad9.jpg,652007,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\790adc6d-9d53-42d4-99ac-8194e18c9147.jpg,234328,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\2ce4792c-38a1-4ce2-ae78-cadd52cfd49f.jpg,2075383,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\73429613-ed09-48dc-aeab-939fbf041611.jpg,1024916,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\5ed7ed86-fdff-4cae-8c6e-c75034475b75.jpg,2082224,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\b6599dfd-d7ad-4528-890d-8c19c3664b8b.jpg,1491872,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\fa664e21-a409-4ebc-8860-15e4fc4933e8.jpg,300257,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\dd7a262a-2e01-4bcf-9434-f35c392611d0.jpg,978997,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\cf97525a-62b9-459c-aa09-aa12500fb266.jpg,1178369,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\cfbb2948-da78-4a74-8074-0420a931e7b8.jpg,1359772,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\9a02bdbb-d96d-40d1-89e3-963d6843e59b.jpg,2561134,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\00d2532f-3ef5-4ca4-befe-54e64ca82d62.jpg,22527,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\ba7c53dc-a60a-4b3f-bd66-cd2314eb8231.jpg,2402012,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\5ad2c56b-139b-4d7f-a9e6-6ed9131b5cbc.jpg,2409437,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\95dfa5d9-b073-4ffd-937e-245133338a54.jpg,2095732,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\0ffed3d6-1ab5-47c2-8590-ec926feaf90a.jpg,2295694,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\b996f66e-9370-42c0-b93d-be00ff385221.jpg,2264547,109,Aphonopelma chalcodes,6,train
data\raw\train_mini\00109_Animalia_Arthropoda_Arachnida_Araneae_Theraphosidae_Aphonopelma_chalcodes\e88ee3c1-80f4-40be-9250-3a503c19613e.jpg,139426,109,Aphonopelma chalcodes,6,train
